statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
73321;Turnover tax statistics (assessments);JAHR;Year;2021;DINSG;Germany;DG;Germany;1246260810;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2021;DINSG;Germany;DG;Germany;648769218;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;170569744;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;4741271563;EUR 1000;STR043;Taxable supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;658572984;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;741537871;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;105470246;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;1247920413;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;7055390;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;1873222724;EUR 1000;STR044;Taxable supplies and services, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;34962011;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;650919030;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;6775895174;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;7429585767;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;339559733;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;447147107;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;589347429;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;1695067521;EUR 1000;STR046;Tax-exempt supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;823477543;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;145541932;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;331023574;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;994049370;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2020;DINSG;Germany;DG;Germany;293041835;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;124616279;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR043;Taxable supplies and services;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;723539336;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;5746821;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR044;Taxable supplies and services, full tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;478953866;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;5546265115;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;6026731514;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR046;Tax-exempt supplies and services;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;732222720;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;856839602;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;144222478;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;3868882437;EUR 1000;STR043;Taxable supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;459375308;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;672519186;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;69169321;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;831240299;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;5866232;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;3353064335;EUR 1000;STR044;Taxable supplies and services, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;40399571;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;393840278;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;5061000317;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;5456350525;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;517552454;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;246813857;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;371864991;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;1078054156;EUR 1000;STR046;Tax-exempt supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;651836611;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;53352436;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;112743120;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;796059741;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2009;DINSG;Germany;DG;Germany;348965353;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;183607767;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;4841471236;EUR 1000;STR043;Taxable supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;720017138;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;835910471;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;121862810;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;1368901327;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;6972252;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;4148029408;EUR 1000;STR044;Taxable supplies and services, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;63346104;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;686702623;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;7014418045;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;7704023435;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;681047871;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;458840200;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;648884189;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;1827741527;EUR 1000;STR046;Tax-exempt supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;943656633;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;167606628;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;334050696;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;1127270098;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2019;DINSG;Germany;DG;Germany;618011178;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;114184448;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR043;Taxable supplies and services;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;562492851;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;5581605;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR044;Taxable supplies and services, full tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;422347273;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;5017708077;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;5441358815;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR046;Tax-exempt supplies and services;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;543517998;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;657726984;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2006;DINSG;Germany;DG;Germany;-;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;174160894;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;4757497144;EUR 1000;STR043;Taxable supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;725189412;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;822269761;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;119843562;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;1362184359;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;6831036;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;4082677865;EUR 1000;STR044;Taxable supplies and services, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;60622536;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;673317911;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;6859307965;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;7536301183;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;663659893;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;403670742;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;636994946;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;1765855101;EUR 1000;STR046;Tax-exempt supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;931216619;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;161521074;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;325625334;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;1105378278;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2018;DINSG;Germany;DG;Germany;608419731;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;129978930;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR043;Taxable supplies and services;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;682315097;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;5675255;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR044;Taxable supplies and services, full tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;447231405;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;5245099675;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;5693555540;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR046;Tax-exempt supplies and services;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;671865081;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;801844600;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2007;DINSG;Germany;DG;Germany;-;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;169387678;EUR 1000;STR061;Remaining turnover tax / surplus;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;4593009156;EUR 1000;STR043;Taxable supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;699961927;EUR 1000;STR048;Tax-ex. s. and s., input tax ded. intra-Com. sup.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;792004350;EUR 1000;STR056;Turnover tax on supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;112683896;EUR 1000;STR057;Turnover tax on intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;1324967330;EUR 1000;STR047;Tax-exempt s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;6664535;number;STR040;Turnover taxpayers;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;3926123577;EUR 1000;STR044;Taxable supplies and services, full tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;60504950;EUR 1000;STR054;Intra-Community acquisitions, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;635974102;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;6581779759;EUR 1000;STR042;Taxable turnover: supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;7221239918;EUR 1000;STR041;Taxable turnover;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;656347657;EUR 1000;STR045;Taxable supplies and services, reduced tax rate;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;366158813;EUR 1000;STR050;Tax-exempt s. and s. without input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;625005403;EUR 1000;STR049;Other tax-ex. s. and s. with input tax deduction;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;1691126143;EUR 1000;STR046;Tax-exempt supplies and services;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;877678851;EUR 1000;STR059;Deductible input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;140258777;EUR 1000;STR058;Tax on turnov., S. 13b of UStG, rep. by the cust.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;288505049;EUR 1000;STR051;Tax. turnover, S. 13b of UStG, rep. by the supp.;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;1047067494;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73321;Turnover tax statistics (assessments);JAHR;Year;2017;DINSG;Germany;DG;Germany;570752242;EUR 1000;STR053;Intra-Community acquisitions, full tax rate;e
